,Time,TotalTraffic,AverageTraffic,SpecialVehicles,AverageWaitingTime
99,9.99999999999998,379,13.666666666666666,[],6.6829978946319475
100,10.09999999999998,378,13.763888888888888,[],6.562195283219808
101,10.19999999999998,378,13.555555555555555,[],6.497552793069286
102,10.29999999999998,378,13.652777777777777,[],6.408123790903425
103,10.399999999999979,378,13.597222222222223,[],6.35807941577913
104,10.499999999999979,377,13.444444444444445,[],6.356743571884439
105,10.599999999999978,376,13.25,[],6.407727872996165
106,10.699999999999978,375,13.152777777777777,[],6.323292259372857
107,10.799999999999978,374,13.097222222222223,[],6.176847440815982
108,10.899999999999977,378,13.333333333333334,[],6.013320942601332
109,10.999999999999977,378,13.291666666666666,[],5.877328334140022
110,11.099999999999977,379,13.236111111111109,[],5.776301513111281
111,11.199999999999976,376,13.0,[],5.7981334479827895
112,11.299999999999976,378,13.069444444444445,[],5.854552773232279
113,11.399999999999975,377,12.944444444444443,[],5.939756424279022
114,11.499999999999975,378,12.972222222222223,[],5.992043346682715
115,11.599999999999975,380,13.083333333333334,[],6.037222554004232
116,11.699999999999974,380,13.013888888888888,[],6.139476268798578
117,11.799999999999974,377,12.944444444444443,[],6.25469568950041
118,11.899999999999974,376,12.875,[],6.375815945861806
119,11.999999999999973,373,12.791666666666666,[],6.544107699334214
120,12.099999999999973,371,12.722222222222221,[],6.726552193024327
121,12.199999999999973,368,12.555555555555555,[],6.911625386605
122,12.299999999999972,365,12.444444444444443,[],7.065362815912692
123,12.399999999999972,365,12.430555555555555,[],7.1899884561649365
124,12.499999999999972,369,12.638888888888888,[],7.185250650054474
125,12.599999999999971,374,12.694444444444445,[],7.214876496162899
126,12.69999999999997,376,12.847222222222223,[],7.255991124458858
127,12.79999999999997,381,12.888888888888891,[],7.287555164911795
128,12.89999999999997,386,13.194444444444443,[],7.356581948336749
129,12.99999999999997,391,13.277777777777777,[],7.381855787418814
130,13.09999999999997,391,13.263888888888888,[],7.465021331334325
131,13.199999999999969,393,13.305555555555555,[],7.5502189277872835
132,13.299999999999969,394,13.361111111111112,[],7.691731671342194
133,13.399999999999968,399,13.611111111111112,[],7.740558228383455
134,13.499999999999968,401,13.652777777777777,[],7.756573065709534
135,13.599999999999968,406,13.791666666666666,[],7.764261639111217
136,13.699999999999967,408,13.861111111111109,[],7.880982811389194
137,13.799999999999967,413,14.055555555555555,[],7.886060807992384
138,13.899999999999967,418,14.25,[],7.879450190285371
139,13.999999999999966,420,14.277777777777779,[],7.9588385922391724
140,14.099999999999966,426,14.611111111111112,[],8.033983454984682
141,14.199999999999966,430,14.541666666666666,[],8.114640051115146
142,14.299999999999965,430,14.430555555555557,[],8.257963843369739
143,14.399999999999965,434,14.513888888888888,[],8.370087681807195
144,14.499999999999964,437,14.763888888888888,[],8.234293527181656
145,14.599999999999964,440,14.888888888888888,[],8.030780826123031
146,14.699999999999964,443,14.972222222222223,[],7.8479674798304195
147,14.799999999999963,445,14.972222222222221,[],7.675992406420256
148,14.899999999999963,445,15.055555555555555,[],7.484454643761312
149,14.999999999999963,444,15.027777777777777,[],7.331762871172034
150,15.099999999999962,443,14.972222222222221,[],7.224673981776885
151,15.199999999999962,445,14.888888888888888,[],7.069151206385555
152,15.299999999999962,445,14.986111111111109,[],6.962175681153387
153,15.399999999999961,445,14.888888888888891,[],6.870812888347563
154,15.499999999999961,446,14.805555555555557,[],6.7648868902734005
155,15.59999999999996,446,14.930555555555557,[],6.657664395095685
156,15.69999999999996,446,14.930555555555557,[],6.56624734046717
157,15.79999999999996,448,15.0,[],6.3994164704422145
158,15.89999999999996,447,14.972222222222221,[],6.305638025111332
159,15.99999999999996,446,14.902777777777777,[],6.210022737972098
160,16.09999999999996,443,14.75,[],6.1029459647182875
161,16.19999999999996,440,14.555555555555557,[],6.029457518870413
162,16.29999999999996,437,14.402777777777777,[],5.939877393511964
163,16.399999999999963,434,14.263888888888891,[],5.864505405063972
164,16.499999999999964,432,14.194444444444445,[],5.769170516532354
165,16.599999999999966,431,14.166666666666666,[],5.759366472364173
166,16.699999999999967,430,14.097222222222223,[],5.812627306135599
167,16.79999999999997,430,14.055555555555557,[],5.867377341722246
168,16.89999999999997,428,14.152777777777779,[],5.893549070393376
169,16.99999999999997,428,14.166666666666666,[],5.90712960749413
170,17.099999999999973,428,14.125,[],5.96618494613967
171,17.199999999999974,428,14.097222222222221,[],6.008443724942026
172,17.299999999999976,428,14.111111111111112,[],6.102844059949315
173,17.399999999999977,425,13.916666666666666,[],6.198452138564036
174,17.49999999999998,427,14.083333333333334,[],6.279269738391493
175,17.59999999999998,432,14.111111111111112,[],6.3522266993265495
176,17.69999999999998,435,14.208333333333334,[],6.422149268223705
177,17.799999999999983,439,14.347222222222223,[],6.508128820998384
178,17.899999999999984,443,14.569444444444443,[],6.559717817436268
179,17.999999999999986,448,14.819444444444443,[],6.59411283163761
180,18.099999999999987,453,15.055555555555557,[],6.626779667164141
181,18.19999999999999,451,15.138888888888891,[],6.712924337486894
182,18.29999999999999,453,15.236111111111112,[],6.786792708672725
183,18.39999999999999,456,15.236111111111112,[],6.850298779424614
184,18.499999999999993,458,15.444444444444443,[],6.770702654560355
185,18.599999999999994,457,15.277777777777779,[],6.70019538231915
186,18.699999999999996,454,15.111111111111112,[],6.649227323828315
187,18.799999999999997,452,15.0,[],6.616692611138021
188,18.9,454,15.125,[],6.521440297088133
189,19.0,454,15.097222222222223,[],6.467115215098437
190,19.1,452,14.986111111111109,[],6.418400630142096
191,19.200000000000003,452,14.916666666666666,[],6.391698084618162
192,19.300000000000004,452,15.083333333333334,[],6.315902922162519
193,19.400000000000006,453,15.111111111111109,[],6.221345794751641
194,19.500000000000007,451,15.055555555555555,[],6.121554546012956
195,19.60000000000001,451,15.013888888888891,[],6.024069755520739
196,19.70000000000001,448,14.930555555555557,[],5.973155637250308
197,19.80000000000001,445,14.777777777777779,[],5.982460014768653
198,19.900000000000013,444,14.680555555555555,[],5.965798052084249
199,20.000000000000014,443,14.611111111111109,[],5.875459320234216
200,20.100000000000016,440,14.583333333333334,[],5.7816568609773515
201,20.200000000000017,441,14.638888888888891,[],5.6628223752475675
202,20.30000000000002,441,14.638888888888891,[],5.5620898844531235
203,20.40000000000002,438,14.513888888888891,[],5.495218931525625
204,20.50000000000002,440,14.541666666666666,[],5.407616493850189
205,20.600000000000023,439,14.472222222222223,[],5.343678181682449
206,20.700000000000024,439,14.430555555555555,[],5.291368402127797
207,20.800000000000026,438,14.486111111111112,[],5.308028527384084
208,20.900000000000027,438,14.388888888888891,[],5.392387302838132
209,21.00000000000003,438,14.402777777777779,[],5.503864665141875
210,21.10000000000003,435,14.180555555555557,[],5.584016037209709
211,21.20000000000003,432,13.986111111111109,[],5.692643995719279
212,21.300000000000033,429,13.833333333333334,[],5.842235474112361
213,21.400000000000034,428,13.958333333333334,[],5.953838080601621
214,21.500000000000036,428,14.013888888888888,[],6.013517366106687
215,21.600000000000037,430,14.013888888888891,[],6.145832843401438
216,21.70000000000004,430,14.013888888888888,[],6.238315179020397
217,21.80000000000004,427,13.819444444444445,[],6.423899715339041
218,21.90000000000004,428,13.875,[],6.442451704432126
219,22.000000000000043,430,14.013888888888888,[],6.369894779927848
220,22.100000000000044,428,13.875,[],6.345173618292663
221,22.200000000000045,426,13.819444444444445,[],6.257995931658052
222,22.300000000000047,426,13.958333333333334,[],6.170131353949453
223,22.40000000000005,426,13.986111111111112,[],6.102377216215199
224,22.50000000000005,423,13.916666666666666,[],6.008157872444107
225,22.60000000000005,420,13.819444444444443,[],5.905126357128845
226,22.700000000000053,417,13.680555555555555,[],5.805466905691102
227,22.800000000000054,417,13.597222222222221,[],5.731712510082563
228,22.900000000000055,417,13.680555555555555,[],5.659256512631152
229,23.000000000000057,414,13.486111111111112,[],5.607009687648015
230,23.10000000000006,412,13.305555555555555,[],5.5054043234376655
231,23.20000000000006,409,13.263888888888888,[],5.420213674861215
232,23.30000000000006,408,13.166666666666666,[],5.352712026183216
233,23.400000000000063,408,13.25,[],5.287436301497259
234,23.500000000000064,408,13.263888888888891,[],5.242977106213376
235,23.600000000000065,408,13.277777777777777,[],5.212706395637547
236,23.700000000000067,408,13.222222222222221,[],5.177693232625364
237,23.800000000000068,408,13.166666666666666,[],5.1513227665592645
238,23.90000000000007,408,13.291666666666666,[],5.117081154963841
239,24.00000000000007,409,13.375,[],5.087918344450814
240,24.100000000000072,406,13.222222222222221,[],5.099906580852417
241,24.200000000000074,403,13.097222222222221,[],5.09935183762551
242,24.300000000000075,405,13.152777777777779,[],5.087392204755854
243,24.400000000000077,405,13.125,[],5.060571951878318
244,24.500000000000078,405,13.222222222222221,[],5.038699426790515
245,24.60000000000008,403,13.138888888888888,[],5.073264608230782
246,24.70000000000008,401,13.055555555555555,[],5.07363194893476
247,24.800000000000082,400,13.041666666666666,[],5.121429871292306
248,24.900000000000084,399,12.930555555555555,[],5.199498312097639
249,25.000000000000085,400,12.902777777777779,[],5.257904566778868
250,25.100000000000087,397,12.791666666666666,[],5.296803135706045
251,25.200000000000088,394,12.652777777777777,[],5.367463495684667
252,25.30000000000009,394,12.708333333333334,[],5.292868059844436
253,25.40000000000009,394,12.680555555555557,[],5.28100656337766
254,25.500000000000092,396,12.805555555555555,[],5.245474008983942
255,25.600000000000094,396,12.777777777777777,[],5.238044611392639
256,25.700000000000095,397,12.847222222222221,[],5.277585307870508
257,25.800000000000097,399,12.930555555555555,[],5.2979524984176845
258,25.900000000000098,396,12.805555555555557,[],5.30780289209506
259,26.0000000000001,396,12.805555555555555,[],5.284289584198436
260,26.1000000000001,396,12.736111111111112,[],5.245184460208935
261,26.200000000000102,393,12.736111111111112,[],5.248339353056314
262,26.300000000000104,392,12.638888888888888,[],5.255571030428097
263,26.400000000000105,389,12.555555555555555,[],5.247895189020744
264,26.500000000000107,389,12.486111111111112,[],5.227108727433879
265,26.600000000000108,386,12.277777777777779,[],5.261388241221957
266,26.70000000000011,391,12.416666666666666,[],5.263507820511442
267,26.80000000000011,394,12.444444444444445,[],5.3252732942446155
268,26.900000000000112,397,12.555555555555557,[],5.332072158861843
269,27.000000000000114,400,12.652777777777779,[],5.370093290922678
270,27.100000000000115,399,12.555555555555555,[],5.414189524311697
271,27.200000000000117,398,12.680555555555555,[],5.409638857706439
272,27.300000000000118,401,12.722222222222223,[],5.380902779940836
273,27.40000000000012,403,12.833333333333334,[],5.360601530166211
274,27.50000000000012,408,13.055555555555555,[],5.3471173496943365
275,27.600000000000122,406,13.166666666666666,[],5.351826101998885
276,27.700000000000124,408,13.208333333333334,[],5.377159605379763
277,27.800000000000125,408,13.222222222222221,[],5.4737773542771135
278,27.900000000000126,408,13.236111111111112,[],5.5100277848852945
279,28.000000000000128,408,13.236111111111112,[],5.548798933241276
280,28.10000000000013,408,13.333333333333334,[],5.551253956569128
281,28.20000000000013,406,13.208333333333334,[],5.6488343363831515
282,28.300000000000132,404,13.097222222222221,[],5.699294075590509
283,28.400000000000134,402,13.069444444444445,[],5.743370985280987
284,28.500000000000135,404,13.125,[],5.664293994678016
285,28.600000000000136,403,13.055555555555557,[],5.598036218117207
286,28.700000000000138,400,12.888888888888888,[],5.56699410646088
287,28.80000000000014,400,12.875,[],5.574431770707954
288,28.90000000000014,400,12.819444444444445,[],5.610611449531265
289,29.000000000000142,398,12.708333333333334,[],5.646275845706466
290,29.100000000000144,399,12.847222222222221,[],5.546626135951671
291,29.200000000000145,397,12.736111111111109,[],5.5430252969288905
292,29.300000000000146,396,12.680555555555557,[],5.536537378352494
293,29.400000000000148,398,12.833333333333334,[],5.473758043790633
294,29.50000000000015,400,12.847222222222223,[],5.526359404431727
295,29.60000000000015,400,12.791666666666666,[],5.65627968264999
296,29.700000000000152,403,12.916666666666666,[],5.755280602592661
297,29.800000000000153,404,12.944444444444443,[],5.883025343389533
298,29.900000000000155,409,13.333333333333334,[],5.939216161271146
299,30.000000000000156,410,13.277777777777779,[],6.0447966524367365
300,30.100000000000158,409,13.236111111111112,[],6.114415020830224
301,30.20000000000016,408,13.180555555555555,[],6.241841107847013
302,30.30000000000016,407,13.277777777777779,[],6.293528912953355
303,30.400000000000162,407,13.291666666666666,[],6.376030965502409
304,30.500000000000163,407,13.333333333333334,[],6.357019706001729
305,30.600000000000165,406,13.208333333333334,[],6.294615073262359
306,30.700000000000166,411,13.472222222222221,[],6.206216870809762
307,30.800000000000168,413,13.430555555555555,[],6.209648371399202
308,30.90000000000017,416,13.583333333333334,[],6.19332357942197
309,31.00000000000017,416,13.569444444444445,[],6.237171110434039
310,31.100000000000172,413,13.375,[],6.249778753157289
311,31.200000000000173,410,13.222222222222221,[],6.256395914928603
312,31.300000000000175,407,13.180555555555557,[],6.239167253059201
313,31.400000000000176,408,13.236111111111112,[],6.18687513171482
314,31.500000000000178,408,13.277777777777777,[],6.145603618259564
315,31.60000000000018,406,13.222222222222223,[],6.171324420806063
316,31.70000000000018,406,13.236111111111109,[],6.189128368375903
317,31.800000000000182,406,13.166666666666666,[],6.249231638102021
318,31.900000000000183,406,13.208333333333334,[],6.218341066960592
319,32.000000000000185,407,13.305555555555555,[],6.1850153448604335
320,32.100000000000186,407,13.236111111111112,[],6.125426118099707
321,32.20000000000019,404,13.111111111111112,[],6.1402247075795495
322,32.30000000000019,403,13.027777777777777,[],6.162351683268644
323,32.40000000000019,400,12.791666666666666,[],6.175559055473306
324,32.50000000000019,400,12.833333333333334,[],6.164228111244369
325,32.60000000000019,402,12.930555555555557,[],6.050018496834751
326,32.700000000000195,405,13.194444444444445,[],6.000959296960233
327,32.800000000000196,407,13.166666666666666,[],5.985667941432062
328,32.9000000000002,410,13.194444444444445,[],5.987106079576144
329,33.0000000000002,408,13.125,[],6.050337867699654
330,33.1000000000002,408,13.041666666666666,[],6.038800893491643
331,33.2000000000002,408,13.125,[],6.040453223653128
332,33.3000000000002,409,13.166666666666666,[],6.046806578459974
333,33.400000000000205,410,13.083333333333334,[],6.094006284501725
334,33.500000000000206,415,13.361111111111112,[],6.073627370018008
335,33.60000000000021,417,13.652777777777779,[],6.127421978125218
336,33.70000000000021,420,13.75,[],6.184910436503515
337,33.80000000000021,422,13.75,[],6.26830588637954
338,33.90000000000021,421,13.75,[],6.285452899701436
339,34.00000000000021,424,13.875,[],6.282875610024947
340,34.100000000000215,426,13.888888888888891,[],6.241406463655061
341,34.200000000000216,423,13.708333333333334,[],6.251565961178032
342,34.30000000000022,420,13.666666666666666,[],6.253591081185065
343,34.40000000000022,421,13.652777777777779,[],6.245918281838721
344,34.50000000000022,421,13.736111111111112,[],6.2442131899741495
345,34.60000000000022,421,13.75,[],6.213151647695205
346,34.70000000000022,421,13.694444444444445,[],6.25590898285439
347,34.800000000000225,421,13.694444444444443,[],6.342456340825684
348,34.900000000000226,422,13.652777777777777,[],6.406902365339583
349,35.00000000000023,422,13.555555555555555,[],6.4943470984856715
350,35.10000000000023,422,13.611111111111112,[],6.462946804488098
351,35.20000000000023,420,13.388888888888888,[],6.545671238567777
352,35.30000000000023,417,13.305555555555555,[],6.5973130831625735
353,35.40000000000023,421,13.5,[],6.580346347331001
354,35.500000000000234,426,13.763888888888891,[],6.523751168415266
355,35.600000000000236,430,14.055555555555555,[],6.468925704864725
356,35.70000000000024,430,14.0,[],6.522409213841754
357,35.80000000000024,434,14.25,[],6.5553279169768
358,35.90000000000024,435,14.263888888888888,[],6.551541900751873
359,36.00000000000024,435,14.263888888888891,[],6.556513594449522
360,36.10000000000024,432,14.069444444444443,[],6.567952254513545
361,36.200000000000244,429,14.055555555555555,[],6.588256830764683
362,36.300000000000246,430,14.055555555555557,[],6.650281187952393
363,36.40000000000025,429,13.972222222222221,[],6.752829879609629
364,36.50000000000025,429,14.027777777777779,[],6.803729596200834
365,36.60000000000025,431,14.152777777777779,[],6.811615839042275
366,36.70000000000025,433,14.25,[],6.797485001436625
367,36.80000000000025,434,14.263888888888888,[],6.871318281456774
368,36.900000000000254,431,14.069444444444445,[],7.010571281532156
369,37.000000000000256,428,13.958333333333334,[],7.1462918287017345
370,37.10000000000026,425,13.791666666666666,[],7.184335680178052
371,37.20000000000026,425,13.763888888888888,[],7.230022150460467
372,37.30000000000026,428,13.708333333333334,[],7.338159465118225
373,37.40000000000026,431,13.888888888888888,[],7.3370097536683225
374,37.50000000000026,436,14.152777777777779,[],7.312786390854574
375,37.600000000000264,440,14.402777777777779,[],7.2964387162258
376,37.700000000000266,444,14.722222222222221,[],7.232180671429017
377,37.80000000000027,446,14.722222222222223,[],7.387930874073192
378,37.90000000000027,446,14.680555555555557,[],7.467109739580887
379,38.00000000000027,445,14.791666666666666,[],7.535134256703415
380,38.10000000000027,442,14.625,[],7.647319195083098
381,38.20000000000027,440,14.5,[],7.708735037240697
382,38.300000000000274,438,14.333333333333334,[],7.845167921789575
383,38.400000000000276,438,14.25,[],7.923161114265572
384,38.50000000000028,435,14.25,[],8.012158461601883
385,38.60000000000028,436,14.305555555555557,[],8.08101723323895
386,38.70000000000028,437,14.347222222222221,[],8.163018016144811
387,38.80000000000028,437,14.277777777777777,[],8.277689025417425
388,38.90000000000028,435,14.097222222222223,[],8.34773147712285
389,39.000000000000284,434,14.083333333333334,[],8.315353816674863
390,39.100000000000286,436,14.125,[],8.144461978013352
391,39.20000000000029,439,14.194444444444445,[],8.079624649626739
392,39.30000000000029,442,14.319444444444445,[],7.951439211366962
393,39.40000000000029,445,14.5,[],7.823048574369574
394,39.50000000000029,447,14.569444444444445,[],7.785155991041148
395,39.60000000000029,452,14.861111111111109,[],7.640887045448524
396,39.700000000000294,452,14.861111111111112,[],7.521154989359439
397,39.800000000000296,451,14.819444444444445,[],7.472710957031997
398,39.9000000000003,451,15.013888888888888,[],7.378854133988246
399,40.0000000000003,451,14.986111111111112,[],7.377000477802024
400,40.1000000000003,452,14.972222222222221,[],7.328081947796994
401,40.2000000000003,452,15.055555555555555,[],7.310844343988118
402,40.3000000000003,449,14.833333333333334,[],7.381937540185158
403,40.400000000000304,448,14.722222222222221,[],7.412136005420289
404,40.500000000000306,445,14.680555555555555,[],7.478316591989672
405,40.60000000000031,444,14.652777777777777,[],7.530962754067961
406,40.70000000000031,446,14.722222222222221,[],7.5160217785726
407,40.80000000000031,446,14.680555555555555,[],7.614733277399712
408,40.90000000000031,448,14.75,[],7.677110219290883
409,41.00000000000031,447,14.541666666666666,[],7.728612741079182
410,41.100000000000314,446,14.569444444444445,[],7.637293132032655
411,41.200000000000315,446,14.444444444444443,[],7.622328887962887
412,41.30000000000032,449,14.708333333333334,[],7.584335642560057
413,41.40000000000032,449,14.625,[],7.553626334843006
414,41.50000000000032,454,14.847222222222223,[],7.4595080634109765
415,41.60000000000032,456,14.986111111111112,[],7.391992692497817
416,41.70000000000032,456,15.180555555555557,[],7.271573726757163
417,41.800000000000324,461,15.347222222222221,[],7.174145653779976
418,41.900000000000325,461,15.347222222222223,[],7.082337394877693
419,42.00000000000033,461,15.347222222222221,[],6.998931718985516
420,42.10000000000033,461,15.277777777777779,[],6.871711630278249
421,42.20000000000033,458,15.152777777777779,[],6.771541695986856
422,42.30000000000033,455,14.986111111111112,[],6.702612631249924
423,42.40000000000033,452,15.0,[],6.669395398935362
424,42.500000000000334,451,14.875,[],6.682146755882813
425,42.600000000000335,448,14.708333333333334,[],6.7196388211384575
426,42.70000000000034,445,14.555555555555555,[],6.768546271961713
427,42.80000000000034,447,14.583333333333334,[],6.843942800723393
428,42.90000000000034,447,14.708333333333334,[],6.947726711331057
429,43.00000000000034,447,14.694444444444445,[],7.068690635271174
430,43.10000000000034,447,14.541666666666666,[],7.112745847909299
431,43.200000000000344,444,14.416666666666666,[],7.211099079017583
432,43.300000000000345,446,14.680555555555555,[],7.240636307359197
433,43.40000000000035,450,14.722222222222221,[],7.25632648627601
434,43.50000000000035,455,15.013888888888891,[],7.168264721965936
435,43.60000000000035,457,15.222222222222221,[],7.1155041735477225
436,43.70000000000035,459,15.291666666666666,[],7.0390687406364965
437,43.80000000000035,462,15.486111111111109,[],7.037514149284039
438,43.900000000000354,462,15.527777777777779,[],6.95718258484959
439,44.000000000000355,460,15.472222222222223,[],6.931514599484472
440,44.10000000000036,457,15.333333333333334,[],6.870961664431077
441,44.20000000000036,457,15.305555555555555,[],6.832746958458007
442,44.30000000000036,454,15.180555555555555,[],6.775731248232349
443,44.40000000000036,452,15.0,[],6.741160842583374
444,44.50000000000036,449,14.916666666666666,[],6.701042551762643
445,44.600000000000364,447,14.861111111111112,[],6.658614447190482
446,44.700000000000365,447,14.819444444444443,[],6.679367484351375
447,44.80000000000037,447,14.805555555555555,[],6.734989084975314
448,44.90000000000037,445,14.680555555555555,[],6.838269995944437
449,45.00000000000037,443,14.569444444444445,[],6.998621249867828
450,45.10000000000037,443,14.361111111111112,[],7.146333426572438
451,45.20000000000037,442,14.277777777777779,[],7.284488336851815
452,45.300000000000374,443,14.333333333333334,[],7.419154302989706
453,45.400000000000375,448,14.541666666666666,[],7.560089535578894
454,45.50000000000038,453,14.819444444444445,[],7.620813221467245
455,45.60000000000038,456,14.972222222222221,[],7.723498811373171
456,45.70000000000038,461,15.375,[],7.7221659977193955
457,45.80000000000038,461,15.291666666666666,[],7.919773351939414
458,45.90000000000038,463,15.416666666666666,[],7.979751970189856
459,46.000000000000384,463,15.416666666666666,[],7.994288416213702
460,46.100000000000385,463,15.347222222222221,[],7.944559690981376
461,46.20000000000039,462,15.263888888888888,[],7.908665105709607
462,46.30000000000039,459,15.291666666666666,[],7.881432604343021
463,46.40000000000039,458,15.222222222222221,[],7.832364720444165
464,46.50000000000039,457,15.138888888888888,[],7.6982093062121635
465,46.60000000000039,457,15.277777777777777,[],7.533389556935743
466,46.700000000000394,454,15.138888888888891,[],7.44883071091964
467,46.800000000000395,454,15.111111111111112,[],7.434789364096118
468,46.9000000000004,452,14.972222222222221,[],7.449349915552134
469,47.0000000000004,452,14.875,[],7.462279520791667
